claim_status,verified_status,author_ban_status,video_view_count,video_like_count,video_share_count,video_download_count,video_comment_count
opinion,not verified,active,5594.0,2275.0,870.0,31.0,12.0
opinion,not verified,active,8531.0,2605.0,854.0,30.0,1.0
opinion,verified,active,2476.0,662.0,33.0,5.0,1.0
opinion,not verified,active,6110.0,791.0,119.0,16.0,4.0
opinion,not verified,active,8177.0,1065.0,314.0,13.0,2.0
opinion,not verified,active,6223.0,252.0,81.0,0.0,0.0
opinion,not verified,active,9828.0,210.0,78.0,3.0,1.0
opinion,not verified,active,725.0,140.0,10.0,3.0,1.0
opinion,not verified,active,9942.0,2241.0,424.0,32.0,9.0
opinion,verified,banned,1616.0,193.0,29.0,0.0,0.0
opinion,not verified,active,7441.0,2249.0,510.0,30.0,3.0
opinion,not verified,active,8799.0,2480.0,552.0,61.0,13.0
opinion,not verified,banned,1003.0,200.0,23.0,2.0,0.0
opinion,not verified,active,4357.0,631.0,101.0,3.0,1.0
opinion,not verified,active,3762.0,345.0,58.0,1.0,0.0
opinion,verified,active,9021.0,456.0,90.0,2.0,1.0
opinion,not verified,banned,824.0,119.0,45.0,2.0,0.0
opinion,not verified,active,256.0,67.0,9.0,0.0,0.0
opinion,not verified,active,1882.0,238.0,24.0,3.0,1.0
opinion,not verified,active,8096.0,2393.0,30.0,41.0,16.0
opinion,not verified,active,615.0,77.0,10.0,1.0,0.0
opinion,not verified,active,2543.0,505.0,156.0,7.0,0.0
opinion,not verified,active,1274.0,176.0,40.0,3.0,1.0
opinion,not verified,active,9807.0,4284.0,749.0,43.0,15.0
opinion,not verified,active,3417.0,318.0,110.0,1.0,0.0
opinion,not verified,active,8396.0,1822.0,331.0,28.0,5.0
opinion,not verified,active,5967.0,1695.0,343.0,8.0,0.0
opinion,not verified,active,2668.0,357.0,52.0,4.0,1.0
opinion,verified,active,4445.0,605.0,80.0,13.0,4.0
opinion,not verified,active,9411.0,1939.0,374.0,39.0,9.0
opinion,not verified,active,6012.0,833.0,137.0,20.0,5.0
opinion,not verified,active,5873.0,256.0,0.0,1.0,0.0
opinion,not verified,active,9512.0,3605.0,702.0,46.0,5.0
opinion,not verified,active,4000.0,856.0,198.0,17.0,6.0
opinion,not verified,active,4224.0,913.0,239.0,22.0,8.0
opinion,not verified,active,3402.0,189.0,57.0,5.0,1.0
opinion,not verified,active,7024.0,756.0,203.0,17.0,3.0
opinion,not verified,active,2665.0,229.0,18.0,1.0,0.0
opinion,not verified,active,2297.0,293.0,94.0,5.0,0.0
opinion,not verified,active,4141.0,342.0,78.0,2.0,1.0
opinion,not verified,active,7539.0,3311.0,4.0,38.0,2.0
opinion,not verified,under review,4173.0,1843.0,148.0,33.0,11.0
opinion,not verified,active,8536.0,2717.0,498.0,8.0,2.0
opinion,not verified,active,4638.0,1822.0,715.0,32.0,5.0
opinion,not verified,active,5797.0,2288.0,660.0,33.0,11.0
opinion,not verified,active,1670.0,602.0,137.0,7.0,0.0
opinion,verified,active,4650.0,1241.0,211.0,4.0,1.0
opinion,not verified,active,7316.0,132.0,40.0,2.0,1.0
opinion,not verified,active,1635.0,696.0,123.0,15.0,0.0
opinion,not verified,active,3104.0,983.0,92.0,17.0,3.0
opinion,not verified,active,211.0,28.0,9.0,0.0,0.0
opinion,not verified,active,3397.0,885.0,122.0,15.0,2.0
opinion,not verified,active,117.0,3.0,0.0,0.0,0.0
opinion,not verified,active,9677.0,1730.0,673.0,9.0,3.0
opinion,not verified,active,2080.0,914.0,308.0,3.0,1.0
opinion,not verified,active,4533.0,1070.0,225.0,16.0,3.0
opinion,verified,active,6221.0,1030.0,32.0,18.0,5.0
opinion,not verified,active,9158.0,2539.0,222.0,42.0,10.0
opinion,not verified,active,204.0,4.0,0.0,0.0,0.0
opinion,not verified,active,1634.0,23.0,0.0,0.0,0.0
opinion,not verified,active,6096.0,2636.0,538.0,32.0,11.0
opinion,not verified,active,8354.0,2502.0,999.0,24.0,2.0
opinion,not verified,active,2559.0,845.0,229.0,3.0,1.0
opinion,verified,active,2022.0,607.0,181.0,6.0,2.0
opinion,not verified,active,5063.0,1938.0,341.0,4.0,1.0
opinion,not verified,active,717.0,154.0,15.0,2.0,0.0
opinion,not verified,active,90.0,4.0,1.0,0.0,0.0
opinion,not verified,active,8851.0,3361.0,768.0,83.0,16.0
opinion,not verified,active,2657.0,785.0,313.0,11.0,2.0
opinion,not verified,active,148.0,13.0,2.0,0.0,0.0
opinion,not verified,active,6328.0,1170.0,247.0,2.0,1.0
opinion,not verified,active,7618.0,1645.0,156.0,6.0,0.0
opinion,not verified,active,6008.0,382.0,28.0,9.0,2.0
opinion,not verified,active,2156.0,719.0,48.0,7.0,2.0
opinion,not verified,active,7862.0,94.0,19.0,1.0,0.0
opinion,not verified,active,5029.0,932.0,68.0,13.0,1.0
opinion,not verified,active,6104.0,923.0,34.0,20.0,6.0
opinion,not verified,active,6640.0,2436.0,295.0,19.0,2.0
opinion,not verified,active,8675.0,2809.0,331.0,6.0,0.0
opinion,not verified,active,5158.0,1268.0,2.0,7.0,1.0
opinion,not verified,active,5688.0,2317.0,391.0,52.0,8.0
opinion,not verified,active,4716.0,515.0,201.0,13.0,3.0
opinion,not verified,active,6010.0,2614.0,909.0,51.0,15.0
opinion,not verified,active,6004.0,340.0,42.0,3.0,1.0
opinion,not verified,active,3932.0,1292.0,244.0,11.0,2.0
opinion,not verified,active,3458.0,382.0,100.0,6.0,1.0
opinion,not verified,under review,5540.0,1478.0,546.0,5.0,1.0
opinion,not verified,active,7239.0,1798.0,251.0,37.0,14.0
opinion,not verified,active,395.0,53.0,5.0,0.0,0.0
opinion,not verified,active,8525.0,222.0,33.0,3.0,0.0
opinion,not verified,active,1117.0,207.0,62.0,1.0,0.0
opinion,not verified,banned,6577.0,58.0,13.0,1.0,0.0
opinion,not verified,active,74.0,29.0,5.0,0.0,0.0
opinion,not verified,under review,4341.0,1343.0,5.0,25.0,2.0
opinion,not verified,active,7765.0,1664.0,536.0,18.0,3.0
opinion,not verified,banned,7812.0,669.0,238.0,10.0,3.0
opinion,not verified,active,2134.0,767.0,183.0,11.0,1.0
opinion,not verified,active,5354.0,1128.0,404.0,10.0,1.0
opinion,verified,active,7339.0,542.0,174.0,11.0,3.0
opinion,not verified,active,8367.0,2515.0,897.0,14.0,1.0
opinion,not verified,active,7112.0,2832.0,977.0,37.0,2.0
opinion,not verified,active,420.0,59.0,5.0,1.0,0.0
opinion,not verified,active,2431.0,449.0,56.0,0.0,0.0
opinion,not verified,active,7907.0,578.0,177.0,3.0,0.0
opinion,not verified,active,1410.0,73.0,18.0,2.0,0.0
opinion,not verified,active,3680.0,1525.0,95.0,38.0,12.0
opinion,not verified,active,8255.0,3238.0,597.0,32.0,10.0
opinion,verified,active,2526.0,927.0,263.0,14.0,0.0
opinion,not verified,active,3092.0,702.0,220.0,3.0,0.0
opinion,not verified,active,2256.0,813.0,242.0,20.0,5.0
opinion,not verified,active,1820.0,400.0,34.0,4.0,0.0
opinion,not verified,active,847.0,106.0,23.0,2.0,1.0
opinion,not verified,active,478.0,17.0,2.0,0.0,0.0
opinion,not verified,active,498.0,66.0,3.0,1.0,0.0
opinion,not verified,active,3947.0,429.0,42.0,4.0,1.0
opinion,not verified,active,9505.0,834.0,83.0,1.0,0.0
opinion,not verified,active,2879.0,1025.0,42.0,22.0,0.0
opinion,not verified,active,5490.0,499.0,62.0,2.0,0.0
opinion,not verified,active,3676.0,1071.0,420.0,24.0,3.0
opinion,verified,active,5405.0,1892.0,457.0,19.0,3.0
opinion,not verified,active,3695.0,1264.0,416.0,31.0,8.0
opinion,not verified,active,6425.0,2738.0,269.0,27.0,10.0
opinion,not verified,active,3165.0,550.0,189.0,12.0,2.0
opinion,not verified,active,1091.0,224.0,43.0,3.0,0.0
opinion,not verified,active,7176.0,215.0,48.0,3.0,0.0
opinion,not verified,active,2865.0,1219.0,62.0,24.0,3.0
opinion,not verified,active,8294.0,3591.0,227.0,76.0,4.0
opinion,not verified,active,8312.0,1584.0,613.0,39.0,2.0
opinion,not verified,active,3854.0,847.0,67.0,11.0,3.0
opinion,not verified,active,3602.0,808.0,110.0,17.0,4.0
opinion,verified,active,2540.0,479.0,191.0,6.0,2.0
opinion,not verified,active,1527.0,234.0,21.0,2.0,1.0
opinion,not verified,active,4078.0,1379.0,207.0,33.0,0.0
opinion,not verified,active,8203.0,2714.0,178.0,34.0,6.0
opinion,not verified,active,936.0,369.0,54.0,1.0,0.0
opinion,not verified,active,9371.0,3947.0,1532.0,6.0,0.0
opinion,not verified,active,5874.0,151.0,54.0,2.0,0.0
opinion,not verified,active,7804.0,154.0,60.0,3.0,0.0
opinion,not verified,banned,7348.0,87.0,33.0,0.0,0.0
opinion,not verified,active,8287.0,901.0,159.0,20.0,6.0
opinion,not verified,under review,901.0,83.0,10.0,1.0,0.0
opinion,not verified,active,519.0,138.0,55.0,2.0,1.0
opinion,not verified,active,211.0,2.0,1.0,0.0,0.0
opinion,not verified,active,5633.0,2420.0,132.0,54.0,6.0
opinion,not verified,active,1941.0,632.0,131.0,2.0,1.0
opinion,not verified,active,9461.0,1632.0,607.0,3.0,1.0
opinion,not verified,active,1027.0,222.0,34.0,2.0,1.0
opinion,not verified,active,4368.0,1813.0,496.0,41.0,4.0
opinion,not verified,active,6632.0,787.0,77.0,8.0,2.0
opinion,not verified,active,8363.0,1018.0,207.0,22.0,2.0
opinion,not verified,banned,6036.0,1512.0,1.0,15.0,1.0
opinion,not verified,active,3080.0,636.0,36.0,8.0,1.0
opinion,not verified,active,4349.0,1345.0,526.0,11.0,2.0
opinion,not verified,active,9929.0,2839.0,614.0,63.0,24.0
opinion,not verified,active,2802.0,862.0,316.0,14.0,4.0
opinion,not verified,active,7090.0,542.0,63.0,12.0,2.0
opinion,not verified,active,7608.0,988.0,329.0,14.0,1.0
opinion,not verified,active,8001.0,57.0,8.0,0.0,0.0
opinion,not verified,active,2730.0,387.0,124.0,8.0,1.0
opinion,verified,active,7064.0,961.0,319.0,5.0,0.0
opinion,not verified,active,5248.0,2127.0,411.0,47.0,1.0
opinion,not verified,active,2562.0,1118.0,37.0,17.0,5.0
opinion,not verified,active,5833.0,2275.0,308.0,47.0,4.0
opinion,not verified,active,1072.0,156.0,52.0,2.0,0.0
opinion,not verified,active,1503.0,662.0,210.0,12.0,4.0
opinion,not verified,active,284.0,10.0,3.0,0.0,0.0
opinion,not verified,active,5554.0,2273.0,749.0,12.0,2.0
opinion,not verified,active,5093.0,1192.0,275.0,29.0,3.0
opinion,not verified,active,4447.0,1375.0,228.0,17.0,0.0
opinion,not verified,active,132.0,35.0,1.0,0.0,0.0
opinion,not verified,active,116.0,10.0,2.0,0.0,0.0
opinion,not verified,active,4797.0,686.0,197.0,15.0,3.0
opinion,not verified,active,7475.0,230.0,76.0,4.0,1.0
opinion,verified,active,4673.0,1467.0,456.0,17.0,4.0
opinion,not verified,active,1825.0,681.0,115.0,13.0,5.0
opinion,not verified,active,7975.0,1202.0,241.0,29.0,5.0
opinion,not verified,active,9425.0,1895.0,606.0,45.0,9.0
opinion,not verified,active,3081.0,194.0,15.0,3.0,1.0
opinion,not verified,under review,7299.0,1392.0,423.0,12.0,3.0
opinion,not verified,active,3649.0,796.0,79.0,4.0,1.0
opinion,not verified,active,2750.0,913.0,112.0,7.0,3.0
opinion,not verified,active,891.0,143.0,22.0,1.0,0.0
opinion,not verified,active,9489.0,543.0,64.0,7.0,3.0
opinion,not verified,active,8221.0,203.0,25.0,2.0,1.0
opinion,not verified,active,4000.0,583.0,26.0,7.0,2.0
opinion,verified,active,5157.0,240.0,75.0,1.0,0.0
opinion,not verified,active,7260.0,898.0,53.0,1.0,0.0
opinion,not verified,active,3841.0,323.0,34.0,8.0,1.0
opinion,not verified,active,7937.0,1911.0,171.0,8.0,1.0
opinion,not verified,active,862.0,189.0,31.0,1.0,0.0
opinion,not verified,active,9430.0,342.0,43.0,1.0,0.0
opinion,not verified,active,6561.0,1153.0,362.0,9.0,1.0
opinion,not verified,active,4353.0,1470.0,270.0,4.0,2.0
opinion,not verified,active,5761.0,2552.0,549.0,34.0,10.0
opinion,not verified,active,7989.0,867.0,166.0,4.0,0.0
opinion,not verified,active,4966.0,495.0,49.0,1.0,0.0
opinion,not verified,active,6847.0,2732.0,1038.0,50.0,18.0
opinion,not verified,active,6896.0,372.0,139.0,6.0,1.0
opinion,not verified,active,9364.0,928.0,319.0,13.0,1.0
opinion,not verified,active,391.0,152.0,12.0,2.0,0.0
opinion,not verified,active,4263.0,310.0,59.0,3.0,1.0
opinion,not verified,active,820.0,96.0,28.0,1.0,0.0
opinion,not verified,active,3876.0,1605.0,105.0,2.0,0.0
opinion,not verified,active,885.0,175.0,49.0,2.0,1.0
opinion,verified,active,7939.0,1944.0,675.0,3.0,0.0
opinion,not verified,active,3867.0,1551.0,278.0,38.0,13.0
opinion,not verified,active,575.0,81.0,13.0,2.0,0.0
opinion,not verified,active,176.0,19.0,1.0,0.0,0.0
opinion,not verified,active,3097.0,345.0,64.0,4.0,0.0
opinion,verified,active,6327.0,734.0,257.0,3.0,0.0
opinion,not verified,active,9084.0,855.0,175.0,3.0,0.0
opinion,not verified,active,1323.0,44.0,15.0,1.0,0.0
opinion,not verified,active,8037.0,2609.0,1017.0,40.0,12.0
opinion,not verified,active,5826.0,1634.0,284.0,31.0,6.0
opinion,not verified,active,455.0,61.0,6.0,1.0,0.0
opinion,verified,active,2563.0,210.0,44.0,4.0,0.0
opinion,not verified,active,3243.0,1011.0,217.0,12.0,2.0
opinion,not verified,active,1532.0,531.0,204.0,9.0,0.0
opinion,not verified,active,5902.0,1953.0,506.0,33.0,7.0
opinion,not verified,active,9183.0,2524.0,359.0,24.0,9.0
opinion,not verified,active,750.0,187.0,66.0,0.0,0.0
opinion,not verified,active,385.0,43.0,5.0,0.0,0.0
opinion,not verified,active,6995.0,1099.0,386.0,7.0,2.0
opinion,not verified,active,1193.0,356.0,141.0,0.0,0.0
opinion,not verified,active,5855.0,534.0,199.0,12.0,2.0
opinion,verified,active,648.0,262.0,54.0,4.0,1.0
opinion,not verified,active,9760.0,2925.0,1152.0,51.0,10.0
opinion,not verified,active,884.0,165.0,10.0,2.0,0.0
opinion,verified,active,4826.0,608.0,231.0,8.0,3.0
opinion,not verified,active,5949.0,2143.0,415.0,48.0,15.0
opinion,not verified,active,3289.0,707.0,25.0,14.0,3.0
opinion,not verified,active,8891.0,3239.0,656.0,9.0,1.0
opinion,not verified,active,6373.0,211.0,56.0,3.0,0.0
opinion,not verified,active,5281.0,586.0,33.0,11.0,1.0
opinion,not verified,active,5938.0,1438.0,215.0,21.0,8.0
opinion,not verified,active,9399.0,885.0,343.0,13.0,5.0
opinion,not verified,active,364.0,25.0,4.0,0.0,0.0
opinion,not verified,active,267.0,118.0,5.0,0.0,0.0
opinion,not verified,active,2884.0,436.0,165.0,5.0,1.0
opinion,not verified,active,7522.0,151.0,15.0,2.0,1.0
opinion,not verified,active,3716.0,1576.0,74.0,25.0,4.0
opinion,not verified,active,1559.0,503.0,58.0,0.0,0.0
opinion,verified,active,4578.0,1498.0,160.0,31.0,0.0
opinion,not verified,active,2973.0,304.0,22.0,4.0,1.0
opinion,not verified,active,2623.0,152.0,31.0,2.0,1.0
opinion,verified,active,286.0,17.0,3.0,0.0,0.0
opinion,not verified,active,9539.0,698.0,101.0,15.0,6.0
opinion,not verified,active,3817.0,1408.0,61.0,35.0,10.0
opinion,not verified,active,9635.0,1450.0,271.0,15.0,6.0
opinion,not verified,active,8679.0,2202.0,390.0,46.0,17.0
opinion,not verified,active,3956.0,1714.0,371.0,4.0,2.0
opinion,verified,active,3553.0,1157.0,230.0,21.0,4.0
opinion,not verified,active,6652.0,2146.0,703.0,36.0,4.0
opinion,not verified,active,6852.0,2462.0,96.0,33.0,7.0
opinion,verified,active,6996.0,186.0,45.0,1.0,0.0
opinion,not verified,active,2646.0,608.0,24.0,5.0,0.0
opinion,not verified,active,7258.0,2894.0,916.0,63.0,17.0
opinion,not verified,active,8469.0,713.0,268.0,12.0,0.0
opinion,verified,under review,3836.0,1224.0,401.0,8.0,0.0
opinion,not verified,under review,3151.0,3.0,0.0,0.0,0.0
opinion,not verified,active,7526.0,2072.0,77.0,21.0,4.0
opinion,verified,active,9401.0,2116.0,526.0,43.0,12.0
opinion,not verified,active,7023.0,3.0,0.0,0.0,0.0
opinion,not verified,active,1190.0,449.0,135.0,7.0,2.0
opinion,not verified,active,9997.0,3758.0,546.0,44.0,7.0
opinion,not verified,active,7240.0,3105.0,131.0,5.0,1.0
opinion,not verified,active,3574.0,725.0,120.0,17.0,1.0
opinion,not verified,active,7403.0,521.0,88.0,12.0,4.0
opinion,not verified,active,4079.0,1637.0,569.0,27.0,8.0
opinion,not verified,active,8715.0,3453.0,153.0,56.0,10.0
opinion,not verified,active,6843.0,803.0,8.0,5.0,1.0
opinion,not verified,active,137.0,13.0,1.0,0.0,0.0
opinion,not verified,active,5155.0,1947.0,433.0,25.0,10.0
opinion,not verified,active,4612.0,525.0,97.0,6.0,0.0
opinion,not verified,active,2032.0,229.0,23.0,2.0,1.0
opinion,not verified,active,9082.0,1515.0,137.0,4.0,1.0
opinion,not verified,active,6270.0,214.0,25.0,3.0,0.0
opinion,not verified,active,8369.0,2425.0,838.0,24.0,8.0
opinion,not verified,active,8963.0,789.0,153.0,1.0,0.0
opinion,not verified,active,609.0,207.0,32.0,2.0,1.0
opinion,not verified,active,8264.0,722.0,62.0,10.0,3.0
opinion,not verified,active,5821.0,293.0,17.0,5.0,1.0
opinion,not verified,active,8842.0,188.0,30.0,0.0,0.0
opinion,verified,active,6215.0,890.0,23.0,10.0,1.0
opinion,not verified,active,8969.0,592.0,178.0,15.0,3.0
opinion,not verified,active,7783.0,111.0,3.0,3.0,0.0
opinion,not verified,active,9416.0,2176.0,69.0,47.0,9.0
opinion,not verified,active,7899.0,3436.0,233.0,16.0,4.0
opinion,not verified,active,7511.0,765.0,160.0,12.0,4.0
opinion,not verified,active,6888.0,1474.0,489.0,16.0,3.0
opinion,not verified,active,9207.0,2201.0,62.0,13.0,3.0
opinion,verified,active,2334.0,952.0,13.0,17.0,0.0
opinion,not verified,active,7193.0,1465.0,41.0,17.0,4.0
opinion,not verified,active,2404.0,489.0,81.0,0.0,0.0
opinion,not verified,active,2641.0,647.0,216.0,12.0,4.0
opinion,not verified,active,5728.0,488.0,81.0,7.0,3.0
opinion,not verified,active,9301.0,1141.0,310.0,21.0,7.0
opinion,not verified,active,4318.0,1738.0,529.0,39.0,7.0
opinion,verified,active,6564.0,2031.0,108.0,30.0,8.0
opinion,not verified,active,8671.0,2806.0,397.0,0.0,0.0
opinion,verified,active,614.0,24.0,1.0,0.0,0.0
opinion,not verified,active,8975.0,3570.0,1001.0,45.0,12.0
opinion,not verified,active,3816.0,133.0,18.0,0.0,0.0
opinion,not verified,active,6954.0,708.0,207.0,12.0,4.0
opinion,not verified,active,9228.0,2322.0,846.0,24.0,2.0
opinion,verified,active,3626.0,24.0,7.0,0.0,0.0
opinion,not verified,under review,462.0,43.0,11.0,1.0,0.0
opinion,not verified,banned,802.0,210.0,31.0,4.0,0.0
opinion,not verified,active,7467.0,3198.0,854.0,79.0,10.0
opinion,not verified,active,6611.0,2451.0,162.0,24.0,3.0
opinion,not verified,active,2130.0,720.0,100.0,18.0,5.0
opinion,not verified,active,9683.0,1066.0,422.0,17.0,1.0
opinion,not verified,active,4687.0,1813.0,485.0,4.0,0.0
opinion,not verified,active,3510.0,468.0,173.0,3.0,1.0
opinion,not verified,active,9009.0,1550.0,577.0,26.0,8.0
opinion,not verified,active,4273.0,552.0,136.0,14.0,1.0
opinion,not verified,active,742.0,11.0,1.0,0.0,0.0
opinion,not verified,active,6291.0,151.0,59.0,0.0,0.0
opinion,not verified,active,518.0,59.0,6.0,1.0,0.0
opinion,not verified,active,9642.0,1161.0,367.0,21.0,5.0
opinion,not verified,active,8148.0,3084.0,9.0,7.0,1.0
opinion,not verified,active,4811.0,2042.0,415.0,1.0,0.0
opinion,not verified,under review,8202.0,1382.0,515.0,1.0,0.0
opinion,not verified,under review,7168.0,1233.0,268.0,29.0,11.0
opinion,not verified,active,1395.0,66.0,10.0,0.0,0.0
opinion,not verified,active,4726.0,1148.0,1.0,23.0,6.0
opinion,not verified,active,460.0,105.0,31.0,1.0,0.0
opinion,verified,under review,2556.0,143.0,10.0,3.0,1.0
opinion,not verified,active,2647.0,433.0,82.0,3.0,1.0
opinion,verified,active,6112.0,2179.0,534.0,12.0,3.0
opinion,not verified,active,2311.0,703.0,86.0,13.0,4.0
opinion,not verified,active,8913.0,1974.0,661.0,14.0,1.0
opinion,not verified,active,6892.0,708.0,133.0,13.0,4.0
opinion,not verified,active,288.0,33.0,13.0,0.0,0.0
opinion,not verified,active,2504.0,949.0,301.0,15.0,1.0
opinion,not verified,active,2621.0,855.0,42.0,11.0,0.0
opinion,not verified,active,3125.0,298.0,7.0,1.0,0.0
opinion,not verified,active,194.0,49.0,9.0,0.0,0.0
opinion,not verified,active,2797.0,400.0,38.0,7.0,2.0
opinion,not verified,active,8086.0,2338.0,447.0,54.0,6.0
opinion,not verified,active,4802.0,1577.0,624.0,20.0,1.0
opinion,not verified,active,1624.0,393.0,113.0,1.0,0.0
opinion,not verified,active,5895.0,2204.0,277.0,39.0,13.0
opinion,verified,active,5850.0,2520.0,474.0,53.0,9.0
opinion,not verified,active,491.0,9.0,0.0,0.0,0.0
opinion,not verified,active,8041.0,177.0,18.0,2.0,1.0
opinion,not verified,active,5173.0,387.0,133.0,6.0,2.0
opinion,not verified,active,3949.0,889.0,319.0,5.0,1.0
opinion,not verified,active,4270.0,546.0,21.0,8.0,2.0
opinion,not verified,active,2028.0,407.0,95.0,6.0,1.0
opinion,not verified,active,3113.0,83.0,13.0,1.0,0.0
opinion,not verified,active,9195.0,2170.0,421.0,14.0,6.0
opinion,not verified,active,6941.0,1337.0,283.0,33.0,4.0
opinion,not verified,active,9919.0,3884.0,137.0,42.0,16.0
opinion,not verified,active,5803.0,727.0,273.0,3.0,0.0
opinion,not verified,active,9121.0,2284.0,838.0,51.0,18.0
opinion,not verified,active,711.0,171.0,4.0,4.0,1.0
opinion,not verified,active,4905.0,601.0,231.0,0.0,0.0
opinion,not verified,active,7588.0,808.0,56.0,6.0,2.0
opinion,not verified,active,9232.0,2254.0,145.0,47.0,7.0
opinion,not verified,active,4336.0,783.0,227.0,5.0,0.0
opinion,verified,active,4847.0,35.0,12.0,1.0,0.0
opinion,verified,active,3301.0,387.0,26.0,7.0,2.0
opinion,not verified,active,3374.0,978.0,131.0,23.0,4.0
opinion,not verified,active,1199.0,177.0,39.0,3.0,1.0
opinion,not verified,active,8520.0,3766.0,262.0,27.0,9.0
opinion,not verified,active,5604.0,1046.0,86.0,6.0,2.0
opinion,not verified,active,6503.0,2518.0,876.0,35.0,5.0
opinion,verified,under review,9210.0,3178.0,340.0,15.0,6.0
opinion,not verified,active,3091.0,143.0,27.0,3.0,1.0
opinion,verified,active,1580.0,664.0,49.0,12.0,1.0
opinion,not verified,active,639.0,89.0,12.0,1.0,0.0
opinion,not verified,active,932.0,187.0,68.0,3.0,1.0
opinion,verified,active,436.0,94.0,28.0,2.0,0.0
opinion,not verified,active,5388.0,146.0,23.0,4.0,0.0
opinion,not verified,active,4147.0,443.0,19.0,5.0,2.0
